label,text,is_eng,len,len_no_spaces,n_words,n_special_chars,n_capital_letters,explicit
0,dude just saw a parked car with its sunroof popped up sux,,58,47,12,1,2,0
0,get ready to put on your excellent sub face,,46,37,10,2,1,0
0,tmrw im finishing 9 doors,,26,22,5,1,2,0
0,the ltgt g that i saw a few days ago the guy wants sell wifi only for ltgt and with 3g for ltgt thats why i blanked him,,143,111,29,19,2,0
0,i am late i will be there at,,29,22,8,1,2,0
0,whatever im pretty [explicit] off,,35,31,5,4,0,1
0,i dont have that much image in class,,37,30,8,1,1,0
0,noi got rumour that you going to buy apartment in chennai,,63,53,11,6,1,0
0,near kalainar tv officethenampet,,33,30,4,1,1,0
0,my sis is catching e show in e afternoon so im not watching w her so c u wan 2 watch today or tmr lor,,104,80,25,3,2,0
0,sounds gd haha can wah u yan jiu so fast liao,,58,48,11,13,4,0
0,no to be nosy i guess idk am i over reacting if im freaked,,62,49,14,4,6,0
0,remember all those whom i hurt during days of satanic imposter in meneed to pay a priceso be itmay destiny keep me going and as u said pray that i get the mind to get over the same,,184,147,38,4,1,0
0,how to make a girl happy its not at all difficult to make girls happy u only need to be 1 a friend 2 companion 3 lover 4 chef ltgt good listener ltgt organizer ltgt good boyfriend ltgt very clean ltgt sympathetic ltgt athletic ltgt warm ltgt courageous ltgt determined ltgt true ltgt dependable ltgt intelligent ltgt psychologist ltgt pest exterminator ltgt psychiatrist ltgt healer ltgt stylist ltgt driver aaniye pudunga venaam,,611,491,103,133,28,0
0,why is that princess i bet the brothas are all chasing you,,61,50,12,3,2,0
0,i shall book chez jules for half eight if thats ok with you,,62,50,13,3,1,0
0,hhahhaahahah rofl wtf nig was leonardo in your room or something,,64,54,11,0,1,0
0,yep at dereks house now see you sunday lt3,,47,39,9,5,2,0
0,its cool let me know before it kicks off around ltgt ill be out and about all day,,92,73,19,9,2,0
0,i was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here that ltgt dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives every dime so for me to expect anything from you is not practical something like that,,338,268,69,9,4,0
0,there are no other charges after transfer charges and you can withdraw anyhow you like,,86,72,15,0,1,0
0,dont search love let love find u thats why its called falling in love bcoz u dont force yourself u just fall and u know there is smeone to hold u bslvyl,,159,128,32,7,13,0
0,at 4 lets go to bill millers,,30,24,7,2,2,0
0,i love you you set my soul on fire it is not just a spark but it is a flame a big rawring flame xoxo,,105,81,25,5,7,0
0,somewhr someone is surely made 4 u and god has decided a perfect time to make u meet dat person till den enjoy ur crushes,,148,116,33,19,4,0
0,thats my honeymoon outfit,,30,26,5,4,1,0
0,will it help if we propose going back again tomorrow,,52,43,10,0,1,0
0,never blame a day in ur life good days give u happiness bad days give u experience both are essential in life all are gods blessings good morning,,152,125,28,7,6,0
0,pls confirm the time to collect the cheque,,43,36,8,1,1,0
0,daddy will take good care of you,,35,28,8,2,1,0
0,yeah probably i still gotta check out with leo,,47,39,9,1,2,0
0,kthen any other special,,25,22,4,2,1,0
0,carlos is taking his sweet time as usual so let me know when you and patty are donewant to smoke and ill tell him to haul [explicit],,134,108,27,4,2,1
0,ok pa nothing problem,,25,22,4,4,2,0
0,have you heard about that job im going to that wildlife talk again tonight if u want2come its that2worzels and a wizzle or whatever it is,,143,117,26,5,3,0
0,god picked up a flower and dippeditinadew lovingly touched itwhichturnedinto u and the he gifted tomeandsaidthis friend is 4u,,128,110,19,3,17,0
0,when you came to hostel,,24,20,5,1,1,0
0,ok no prob ill come after lunch then,,43,36,8,7,2,0
0,jus telling u dat ill b leaving 4 shanghai on 21st instead so well haf more time 2 meet up cya,,99,79,21,5,1,0
0,are your freezing are you home yet will you remember to kiss your mom in the morning do you love me do you think of me are you missing me yet,,152,117,36,6,6,0
0,you all ready for big day tomorrow,,37,30,8,2,1,0
0,ill probably be around mu a lot,,32,26,7,1,1,0
0,645,,3,3,1,0,0,0
0,thnx dude u guys out 2nite,,28,23,6,2,1,0
0,me sef dey laugh you meanwhile hows my darling anjie,,55,46,10,3,2,0
0,mm i had my food da from out,,28,21,8,0,1,0
0,k makes sense btw carlos is being difficult so you guys are gonna smoke while i go pick up the second batch and get gas,,121,97,25,2,2,0
0,did u download the fring app,,29,24,6,1,1,0
0,the 2 oz guy is being kinda flaky but one friend is interested in picking up ltgt worth tonight if possible,,115,93,22,6,1,0
0,friends that u can stay on fb chat with,,39,31,9,0,1,0
0,[explicit] babe i miss you sooooo much i wish you were here to sleep with me my bed is so lonely i go now to sleep to dream of you my love,,160,124,37,19,5,1
0,living is very simple loving is also simple laughing is too simple winning is tooo simple but being simple is very difficult gud nte,,148,125,24,16,12,0
0,ah well that confuses things doesnt it,,44,38,7,3,2,0
0,hi dear call me its urgnt i dont know whats your problem you dont want to work or if you have any other problem at least tell me wating for your reply,,156,125,32,6,6,0
0,dear how you are you ok,,25,20,6,2,2,0
0,yes princess i want to make you happy,,41,34,8,4,2,0
0,sounds like you have many talents would you like to go on a dinner date next week,,83,67,17,2,1,0
0,i am going to film 2day da at 6pm sorry da,,45,35,11,3,3,0
0,we not watching movie already xy wants 2 shop so im shopping w her now,,73,59,15,3,2,0
0,hello my little party animal i just thought id buzz you as you were with your friends grins reminding you were loved and send a naughty adoring kiss,,158,131,28,10,4,0
0,yesterday its with me only now am going home,,47,38,10,2,2,0
0,you have come into my life and brought the sun shiny down on me warming my heart putting a constant smile on my face making me feel loved and cared for,,159,128,32,7,4,0
0,no [explicit] but i wasnt that surprised so i went and spent the evening with that french guy i met in town here and we fooled around a bit but i didnt let him [explicit] me,,177,142,36,8,5,2
0,great comedycant stop laughing da,,37,33,5,4,1,0
0,alright were all set here text the man,,41,34,8,3,1,0
0,hi where are you were at and theyre not keen to go out i kind of am but feel i shouldnt so can we go out tomo dont mind do you,,136,104,32,8,2,0
0,sleeping nt feeling well,,24,21,4,0,1,0
0,u will switch your fone on [explicit],,39,33,7,4,21,1
0,india have to take lead,,25,21,5,2,1,0
0,ill post her out l8r in class,,31,25,7,2,2,0
0,thts wat wright brother did to fly,,36,30,7,2,3,0
0,evening v good if somewhat event laden will fill you in dont you worry head ok but throat wrecked see you at six then,,132,105,28,9,5,0
0,if u laugh really loud if u talk spontaneously if u dont care what others feel u are probably with your dear amp best friends goodevening dear,,156,130,27,14,16,0
0,its a laptop take it with you,,30,24,7,1,23,0
0,i dont have any of your file in my bagi was in work when you called mei ll tell you if i find anything in my room,,118,92,27,5,1,0
0,i wan but too early lei me outside now wun b home so early neva mind then,,82,66,17,9,3,0
0,i was at bugis juz now wat but now im walking home oredi so late then reply i oso saw a top dat i like but din buy where r now,,147,114,33,15,7,0
0,at 7 we will go ok na,,22,16,7,1,1,0
0,yes i posted a couple of pics on fb theres still snow outside too im just waking up,,90,72,19,6,4,0
0,sif we have one good partnership going we will take lead,,61,51,11,5,1,0
0,yeah wheres your class at,,28,24,5,3,1,0
0,no just send to you bec you in temple na,,42,33,10,2,2,0
0,you arent coming home between class right i need to work out and shower,,75,62,14,4,2,0
0,s but mostly not like that,,27,22,6,1,1,0
0,v ma fan,,14,11,4,3,2,0
0,dunno cos i was v late n when i reach they inside already but we ate spageddies lor its e gals who r laughing at me lor,,129,103,27,10,3,0
0,guess who spent all last night phasing in and out of the fourth dimension,,73,60,14,0,1,0
0,so now my dad is gonna call after he gets out of work and ask all these crazy questions,,88,70,19,1,1,0
0,yesbut they said its it,,27,23,5,4,3,0
0,very hurting n meaningful lines ever i compromised everything for my love,,75,64,12,2,2,0
0,lmaonice 1,,11,10,2,1,1,0
0,glad to see your reply,,23,19,5,1,1,0
0,nah dub but je still buff,,25,20,6,0,1,0
0,painful words i thought being happy was the most toughest thing on earth but,,81,68,14,5,5,0
0,yeah thats fine its 6 to get in is that ok,,51,40,11,6,2,0
0,lol where do u come up with these ideas,,40,32,9,1,1,0
0,so many people seems to be special at first sight but only very few will remain special to you till your last sight maintain them till life ends [explicit]jas,,163,135,29,7,3,1
0,okay we wait ah,,18,15,4,3,2,0
0,y lei,,6,5,2,1,1,0
0,hi babe u r most likely to be in bed but im so sorry about tonight i really wanna see u tomorrow so call me at 9 love me [explicit],,133,104,30,4,91,1
0,already am squatting is the new way of walking,,46,38,9,0,1,0
0,do you want bold 2 or bb torch,,30,23,8,0,1,0
0,cramps stopped going back to sleep,,35,30,6,1,2,0
0,nan sonathaya soladha why boss,,32,28,5,2,2,0
0,bring tat cd don forget,,23,19,5,0,1,0
0,i dont know but im [explicit] dudes at poker,,46,38,9,4,2,1
0,weightloss no more girl friends make loads of money on ebay or something and give thanks to god,,99,82,18,4,5,0
0,was gr8 to see that message so when r u leaving congrats dear what school and wat r ur plans,,96,77,20,4,4,0
0,eatin later but im eatin wif my frens now lei going home first,,74,59,15,5,4,0
0,finish already yar they keep saying i mushy i so embarrassed ok,,72,61,12,9,3,0
0,sorry man my stash ran dry last night and i cant pick up more until sunday,,76,61,16,2,2,0
0,hai priya are you right what doctor said pa where are you,,60,49,12,3,3,0
0,please ask mummy to call father,,31,26,6,0,1,0
0,can come my room but cannot come my house cos my house still messy haha,,77,63,15,6,2,0
0,i have lost 10 kilos as of today,,33,26,8,1,1,0
0,just taste fish curry p,,25,21,5,2,2,0
0,what can i do might accidant tookplace between somewhere ghodbandar rd traffic moves slovely so plz slip amp dont worry,,126,107,20,7,4,0
0,yun ahnow wkg wherebtw if go nus sc wana specialise in wad,,71,57,15,6,5,0
0,yes i am a one woman man please tell me your likes and dislikes in bed,,75,60,16,5,3,0
0,was doing my test earlier i appreciate you will call you tomorrow,,68,57,12,3,3,0
0,hows my loverboy doing what does he do that keeps him from coming to his queen hmmm doesnt he ache to speak to me miss me desparately,,144,114,31,7,5,0
0,u meet other fren dun wan meet me ah muz b a guy rite,,59,46,14,6,2,0
0,no promises on when though havent even gotten dinner yet,,60,51,10,4,1,0
0,i got your back do you have any dislikes in bed,,49,39,11,2,2,0
0,o turns out i had stereo love on mi phone under the unknown album,,66,53,14,1,0,0
0,yeah i dont see why not,,24,19,6,1,2,0
0,asking do u knw them or nt may be ur frnds or classmates,,58,46,13,2,2,0
0,sorry about earlier putting out firesare you around to talk after 9 or do you actually have a life lol,,107,88,20,5,4,0
0,as in missionary hook up doggy hook up standing,,53,45,9,6,1,0
0,then u better go sleep dun disturb u liao u wake up then msg me lor,,73,58,16,6,3,0
0,am watching house very entertaining am getting the whole hugh laurie thing even with the stick indeed especially with the stick,,144,120,25,1,9,0
0,thought praps you meant another one goodo ill look tomorrow,,63,53,10,3,3,0
0,hi jon pete here ive bin 2 spain recently hav sum dinero left bill said u or ur rents mayb interested in it i hav 12000pes so around 48 tb james,,159,128,32,10,9,0
0,there bold 2 ltgt is that yours,,39,31,8,6,2,0
0,you know there is i shall speak to you in ltgt minutes then,,67,53,13,6,2,0
0,alrite hunnywot u up 2 2nite didnt end up goin down town jus da pub instead jus chillin at da mo in me bedroomlove jen [explicit],,138,113,26,11,92,1
0,i went to project centre,,24,20,5,0,1,0
0,as per your request maangalyam alaipayuthe has been set as your callertune for all callers press 9 to copy your friends callertune,,136,115,22,6,6,0
0,lol yeah at this point i guess not,,34,27,8,0,2,0
0,doing project w frens lor,,27,22,5,1,1,0
0,lol well quality aint bad at all so i aint complaining,,55,45,11,1,2,0
0,k can that happen tonight,,27,23,5,2,1,0
0,i think were going to finns now come,,39,32,8,3,1,0
0,why tired what special there you had,,36,30,7,0,1,0
0,i will come tomorrow di,,23,19,5,0,1,0
0,k go and sleep well take rest,,34,28,7,5,2,0
0,u guys never invite me anywhere,,34,28,7,2,1,0
0,i can do that i want to please you both inside and outside the bedroom,,74,60,15,4,2,0
0,ey calm downon theacusations itxt u cos iwana know wotu r doin at thewend haventcn u in agesring me if ur up4 nething satlove j [explicit],,153,128,26,17,102,1
0,i love to wine and dine my lady,,32,25,8,1,1,0
0,im cool ta luv but vtired 2 cause i have been doin loads of planning all wk we have got our social services inspection at the nursery take care spk sn x,,160,128,33,5,3,0
0,i don know account detailsi will ask my mom and send youmy mom is out of reach now,,86,69,18,4,1,0
0,i think u have the wrong number,,32,26,7,1,1,0
0,feel yourself that you are always happy slowly it becomes your habit amp finally it becomes part of your life follow it happy morning amp have a happy day,,166,138,29,12,27,0
0,do not b late love mum,,22,17,6,0,17,0
0,got itmail panren paru,,26,23,4,4,1,0
0,was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,,92,75,18,1,1,0
0,give one miss from that number please,,37,31,7,0,1,0
0,jus came back fr lunch wif my sis only u leh,,46,36,11,2,2,0
0,how is your schedule next week i am out of town this weekend,,62,50,13,2,2,0
0,really gooddhanush rocks once again,,39,35,5,4,1,0
0,lmao ok i wont be needing u to do my hair anymore,,50,39,12,1,2,0
0,miss ya need ya want ya love ya,,35,28,8,4,1,0
0,sorry im not free,,21,18,4,4,1,0
0,do u ever get a song stuck in your head for no reason and it wont go away til u listen to it like 5 times,,107,82,26,2,1,0
0,nt yet chikkusimple habbahw abt u,,38,33,6,5,1,0
0,got ur mail dileepthank you so muchand look forward to lots of supportvery less contacts hereremember one venugopal you mentionedtomorrow if not latei shall try to come up till theregoodnight dear,,205,175,31,9,2,0
0,sometimes heart remembrs someone very much forgets someone soon bcoz heart will not like everyone but liked ones will be remembered everytime bslvyl,,158,136,23,10,16,0
0,joys father is john then john is the name of joys father mandan,,67,55,13,4,10,0
0,hi this is yijue its regarding the 3230 textbook its intro to algorithms second edition im selling it for 50,,121,102,20,13,3,0
0,k want us to come by now,,26,20,7,2,1,0
0,how its a little difficult but its a simple way to enter this place,,68,55,14,1,2,0
0,ha both of us doing e same thing but i got tv 2 watch u can thk of where 2 go tonight or u already haf smth in mind,,123,95,29,8,4,0
0,dont show yourself how far put new pictures up on facebook,,61,51,11,3,3,0
0,watching tv now i got new job,,33,26,8,3,2,0
0,good afternoon [explicit] buns how goes the job search i wake and you are my first thought as always my love i wish your fine and happy and know i adore you,,162,130,33,7,5,1
0,im not coming over do whatever you want,,41,34,8,2,1,0
0,its ok chikku and its my 1 of favourite song,,50,41,10,6,1,0
0,did u see what i posted on your facebook,,41,33,9,1,3,0
0,oh well c u later,,22,17,6,4,0,0
0,my uncles in atlanta wish you guys a great semester,,53,44,10,2,3,0
0,no dear i do have free messages without any recharge hi hi hi,,62,50,13,1,2,0
0,i dun believe u i thk u told him,,34,26,9,2,2,0
0,do you know why god created gap between your fingers so that one who is made for you comes amp fills those gaps by holding your hand with love,,151,123,29,9,7,0
0,yessura in sun tvlol,,26,23,4,6,1,0
0,arun can u transfr me d amt,,27,21,7,0,1,0
0,takin a shower now but yeah ill leave when im done,,52,42,11,2,3,0
0,am not working but am up to eyes in philosophy so will text u later when a bit more free for chat,,100,79,22,3,1,0
0,u havent lost me ill always b here 4ui didnt intend 2 hurt u but i never knew how u felt about me when iwasmarinethats what itried2tell urmomi careabout u,,164,135,30,4,6,0
0,you bad girl i can still remember them,,39,32,8,1,2,0
0,how much i gave to you morning,,32,26,7,2,2,0
0,i hope your alright babe i worry that you might have felt a bit desparate when you learned the job was a fake i am here waiting when you come back my love,,158,125,34,3,3,0
0,hey can you tell me blakes address carlos wanted me to meet him there but i got lost and hes not answering his phone,,120,97,24,4,3,0
0,can i get your opinion on something first,,42,35,8,1,1,0
0,that one week leave i put know that time why,,46,37,10,2,2,0
0,if we hit it off you can move in with me,,44,33,12,3,1,0
0,excellent i spent ltgt years in the air force iraq and afghanistan i am stable and honest do you like traveling,,123,101,21,10,5,0
0,i wanna watch that movie,,24,20,5,0,1,0
0,ok lor thanx in school,,29,24,6,4,3,0
0,im in class did you get my text,,34,27,8,3,2,0
0,the bus leaves at ltgt,,29,23,5,5,1,0
0,god blessget good sleep my deari will pray,,47,40,8,5,1,0
0,do have a nice day today i love you so dearly,,47,37,11,2,2,0
0,aiyo a bit pai seh noe scared he dun rem who i am then die hee but he become better lookin oredi leh,,115,92,24,13,5,0
0,aight ill ask a few of my roommates,,37,30,8,2,2,0
0,now whats your house again and do you have any beer there,,64,50,15,4,2,0
0,do all wan 2 meet up n combine all the parts hows da rest of da project going,,83,65,19,4,3,0
0,getting tickets 4 walsall tue 6 th march my mate is getting me them on sat ill pay my treat want 2 go txt bak terry,,124,99,26,9,5,0
0,yes we are chatting too,,24,20,5,1,1,0
0,hi its jess i dont know if you are at work but call me when u can im at home all eve [explicit],,96,74,23,3,63,1
0,sian aft meeting supervisor got work 2 do liao u working now,,67,56,12,7,3,0
0,are you going to write ccna exam this week,,44,36,9,2,1,0
0,well i will watch shrek in 3db,,33,27,7,3,3,0
0,am i that much dirty fellow,,28,23,6,1,1,0
0,dunno dats wat he told me ok lor,,37,30,8,5,2,0
0,ill probably be by tomorrow or even later tonight if somethings going on,,76,64,13,4,1,0
0,i couldnt say no as he is a dying man and i feel sad for him so i will go and i just wanted you to know i would probably be gone late into your night,,150,115,36,1,5,0
0,if youre thinking of lifting me one then no,,45,37,9,2,1,0
0,same as u dun wan y u dun like me already ah wat u doing now still eating,,84,67,18,11,5,0
0,sent me ur email id soon,,24,19,6,0,1,0
0,dude whats up how teresa hope you have been okay when i didnt hear from these people i called them and they had received the package since dec ltgt just thot yould like to know do have a fantastic year and all the best with your reading plus if you can really really bam first aid for usmle then your work is done,,332,268,64,17,11,0
0,hey gorgeous man my work mobile number is have a good one babe squishy mwahs,,80,66,15,4,5,0
0,thats the way you should stay oh,,34,28,7,2,1,0
0,hello thanx for taking that call i got a job starts on monday,,65,53,13,4,3,0
0,what time is ur flight tmr,,27,22,6,1,1,0
0,when should i come over,,24,20,5,1,2,0
0,i have a rather prominent bite mark on my right cheek,,53,43,11,0,1,0
0,will be september by then,,28,23,6,2,1,0
0,are you wet right now,,22,18,5,1,1,0
0,and hows your husband,,23,20,4,2,1,0
0,are we doing the norm tomorrow i finish just a 415 cos of st tests need to sort library stuff out at some point tomo got letter from today access til end march so i better get move on,,191,151,41,6,3,0
0,yeah i got a list with only u and joanna if im feeling really anti social,,75,60,16,2,4,0
0,i am in your office na,,23,18,6,1,1,0
0,are you comingdown later,,29,26,4,5,1,0
0,super dagood replacement for murali,,37,33,5,2,1,0
0,da is good good playerwhy he is unsold,,40,33,8,2,1,0
0,hi do u want to join me with sts later meeting them at five call u after class,,93,72,22,11,4,0
0,its on in engalnd but telly has decided it wont let me watch it and mia and elliot were kissing [explicit] it,,113,92,22,6,2,1
0,i dont want to hear philosophy just say what happen,,52,43,10,1,2,0
0,you got job in wiproyou will get every thing in life in 2 or 3 years,,71,56,16,3,1,0
0,then cant get da laptop my matric card wif lei,,54,43,11,5,3,0
0,dunno da next show aft 6 is 850 toa payoh got 650,,51,40,12,2,2,0
0,i just made some payments so dont have that much sorry would you want it fedex or the other way,,98,79,20,3,3,0
0,they didt play one day last year know even though they have very good team like india,,89,73,17,4,2,0
0,kyou are the only girl waiting in reception ah,,50,42,9,4,1,0
0,say this slowly godi love you amp i need youclean my heart with your bloodsend this to ten special people amp u c miracle tomorrow do itplspls do it,,163,135,29,15,47,0
0,i hate when she does this she turns what should be a fun shopping trip into an annoying day of how everything would look in her house,,135,109,27,2,2,0
0,sir i am waiting for your call,,32,26,7,2,1,0
0,whats up do you want me to come online,,41,33,9,3,2,0
0,it could work well reach a consensus at the next meeting,,58,48,11,2,1,0
0,aiyah then i wait lor then u entertain me hee,,50,41,10,5,3,0
0,the last thing i ever wanted to do was hurt you and i didnt think it would have youd laugh be embarassed delete the tag and keep going but as far as i knew it wasnt even up the fact that you even felt like i would do it to hurt you shows you really dont know me at all it was messy wednesday but it wasnt bad the problem i have with it is you have the time to clean it but you choose not to you skype you take pictures you sleep you want to go out i dont mind a few things here and there but when you dont make the bed when you throw laundry on top of it when i cant have a friend in the house because im embarassed that theres underwear and bras strewn on the bed pillows on the floor thats something else you used to be good about at least making the bed,,790,629,162,34,14,0
0,ill let you know when it kicks in,,34,27,8,1,1,0
0,you call him now ok i said call him,,35,27,9,0,1,0
0,call to the number which is available in appointment and ask to connect the call to waheed fathima,,100,83,18,2,2,0
0,or go buy wif him then i meet later can,,46,35,12,3,3,0
0,mmmm [explicit] not fair you know my weaknesses grins pushes you to your knees exposes my belly and pulls your head to it dont forget i know yours too wicked smile,,189,154,36,23,5,1
0,today my system sh get readyall is well and i am also in the deep well,,71,56,16,1,1,0
0,mom wants to know where you at,,30,24,7,0,1,0
0,aight ill text you when im back,,34,28,7,3,3,0
0,dont know supports [explicit] and srt i thnk i think ps3 can play through usb too,,82,67,16,3,2,1
0,oh ok i didnt know what you meant yep i am baby jontin,,55,43,13,1,2,0
0,this pen thing is beyond a joke wont a biro do dont do a masters as cant do this ever again,,97,76,21,5,4,0
0,i am at a party with alex nichols,,33,26,8,0,26,0
0,just seeing your missed call my dear brother do have a gr8 day,,64,52,13,2,2,0
0,ok finishing soon,,23,20,4,3,3,0
0,sorry i cant help you on this,,32,26,7,3,2,0
0,come to me slave your doing it again going into your shell and unconsciously avoiding me you are making me unhappy,,128,105,24,11,4,0
0,i love your [explicit] do you enjoy [explicit],,51,43,9,8,2,2
0,i think asking for a gym is the excuse for lazy people i jog,,62,49,14,2,2,0
0,no on the way home so if not for the long dry spell the season would have been over,,85,67,19,2,3,0
0,i gotta collect da car at 6 lei,,32,25,8,1,1,0
0,ok but knackered just came home and went to sleep not good at this full time work lark,,89,72,18,3,3,0
0,probably earlier than that if the stations where i think it is,,63,52,12,1,2,0
0,uh heads up we dont have that much left,,41,33,9,2,5,0
0,i tot u outside cos darren say u come shopping of course we nice wat we jus went sim lim look at mp3 player,,110,87,24,3,3,0
0,aight sounds good when do you want me to come down,,53,43,11,3,2,0
0,wat would u like 4 ur birthday,,31,25,7,1,1,0
0,i love working from home,,27,22,6,2,1,0
0,and miss vday the parachute and double coins u must not know me very well,,79,65,15,6,2,0
0,my sister got placed in birla soft da,,40,33,8,3,1,0
0,wah okie okie muz make use of e unlimited haha,,59,49,10,12,4,0
0,therere some people by mu im at the table by lambda,,54,44,11,3,2,0
0,and stop being an old man you get to build snowman snow angels and snowball fights,,84,69,16,2,2,0
0,ello babe u ok,,15,12,4,1,11,0
0,hello beautiful r u ok ive kinda ad a row wiv and he walked out the pub i wanted a night wiv u miss u,,106,81,25,4,4,0
0,then u going ikea str aft dat,,30,24,7,1,1,0
0,becoz its ltgt jan whn al the post ofice is in holiday so she cn go fr the post oficegot it duffer,,108,85,22,8,1,0
0,lol grr my mom is taking forever with my prescription pharmacy is like 2 minutes away ugh,,92,76,17,3,3,0
0,for real tho this [explicit] i cant even cook my whole electricity is out and im hungry,,92,76,17,7,4,1
0,you want to go,,16,12,4,1,1,0
0,its not that time of the month nor mid of the time,,51,40,12,1,1,0
0,fffff can you text kadeem or are you too far gone,,50,40,11,1,2,0
0,we not leaving yet ok lor then we go elsewhere n eat u thk,,63,50,14,5,3,0
0,is fujitsu s series lifebook good,,34,29,6,1,1,0
0,yar i wanted 2 scold u yest but late already i where got zhong se qing you if u ask me b4 he ask me then ill go out w u all lor n u still can act so real,,160,121,40,7,4,0
0,dont know you bring some food,,29,24,6,0,1,0
0,no current and food here i am alone also,,41,33,9,1,2,0
0,ill be in sch fr 46 i dun haf da book in sch its at home,,68,53,16,12,3,0
0,hello they are going to the village pub at 8 so either come here or there accordingly ok,,91,74,18,3,3,0
0,ok,,2,2,1,0,1,0
0,we don call like ltgt times oh no give us hypertension oh,,66,53,12,7,2,0
0,dont give a monkeys wot they think and i certainly dont mind any friend of mineall that just dont sleep wiv that wud be annoyin,,135,110,26,7,3,0
0,omg it could snow here tonite,,30,25,6,1,1,0
0,carry on not disturbing both of you,,35,29,7,0,1,0
0,what pa tell me i went to bath,,35,28,8,5,2,0
0,jus finished avatar nigro,,25,22,4,0,1,0
0,r u over scratching it,,23,19,5,1,1,0
0,hope you are having a great day,,32,26,7,1,1,0
0,did either of you have any ideas do you know of anyplaces doing something,,76,63,14,3,2,0
0,my planning usually stops at find hella weed,,45,38,8,1,1,0
0,the fact that youre cleaning shows you know why im upset your priority is constantly what i want to do,,106,87,20,4,2,0
0,excellent are you ready to moan and scream in ecstasy,,55,46,10,2,2,0
0,dude avatar 3d was imp at one point i thought there were actually flies in the room and almost tried hittng one as a reflex,,124,100,25,1,2,0
0,kkwhy cant you come here and search job,,46,39,8,7,1,0
0,i got lousy sleep i kept waking up every 2 hours to see if my cat wanted to come in i worry about him when its cold,,120,93,28,4,3,0
0,yeah ill leave in a couple minutes amp let you know when i get to mu,,72,57,16,4,3,0
0,can call me at 1010 to make sure dat ive woken up,,57,45,13,6,2,0
0,hey we can go jazz power yoga hip hop kb and yogasana,,54,42,12,0,1,0
0,the battery is for mr adewale my uncle aka egbon,,49,40,10,1,3,0
0,wait 2 minstand at bus stop,,29,24,6,2,1,0
0,oh ic i thought you meant mary jane,,37,30,8,2,2,0
0,haha really oh no how then will they deduct your lesson tmr,,67,56,12,8,4,0
0,nah im goin 2 the wrks with j wot bout u,,41,31,11,1,1,0
0,then just eat a [explicit] and wait for ur monkey face [explicit] u [explicit],,106,93,14,34,2,3
0,good night am going to sleep,,30,25,6,2,2,0
0,aight ill grab something to eat too text me when youre back at mu,,68,55,14,3,2,0
0,take something for pain if it moves however to any side in the next 6hrs see a doctor,,87,70,18,2,2,0
0,lol oh no babe i wont be sliding into your place after midnight but thanks for the invite,,95,77,19,5,3,0
0,howz that persons story,,23,20,4,0,1,0
0,lol that would be awesome payback,,34,29,6,1,3,0
0,honeybee said im d sweetest in d world god laughed amp said waitu havnt met d person reading this msg moral even god can crack jokes gmgngegn,,158,132,27,17,36,0
0,thanks it was only from tescos but quite nice all gone now speak soon,,73,59,14,3,4,0
0,whats a feathery bowa is that something guys have that i dont know about,,76,63,14,4,3,0
0,even i cant close my eyes you are in me our vava playing umma d,,65,51,15,2,2,0
0,2 laptop i noe infra but too slow lar i wan fast one,,58,46,13,6,2,0
0,nvm its ok,,14,12,3,4,1,0
0,enjoy ur life good night,,27,22,6,2,2,0
0,yes but can we meet in town cos will go to gep and then home you could text at bus stop and dont worry well have finished by march ish,,143,113,31,6,4,0
0,thats cool where should i [explicit] on you or in you,,59,48,12,7,3,1
0,delhi and chennai still silent,,31,27,5,1,1,0
0,lol alright i was thinkin that too haha,,39,32,8,0,1,0
0,no im in the same boat still here at my moms check me out on yo im half naked,,83,65,19,6,5,0
0,shhhhh nobody is supposed to know,,34,29,6,1,1,0
0,sorry ill call later in meeting any thing related to trade please call arul ltgt,,89,74,15,8,3,0
0,hey i will be late im at amk need to drink tea or coffee,,61,48,14,5,2,0
0,the length is e same but e top shorter n i got a fringe now i thk im not going liao too lazy dun wan 2 distract u also,,123,95,29,5,4,0
0,santha num corrct dane,,24,21,4,2,1,0
0,the baskets gettin full so i might be by tonight,,49,40,10,1,2,0
0,hi darlin ive just got back and i had a really nice night and thanks so much for the lift see u tomorrow [explicit],,115,92,24,2,82,1
0,no other valentines huh the proof is on your fb page ugh im so glad i really didnt watch your rupaul show you tool,,119,96,24,5,15,0
0,eh den sat u book e kb liao huh,,34,26,9,3,1,0
0,have you been practising your curtsey,,38,33,6,1,1,0
0,lol boo i was hoping for a laugh,,32,25,8,0,2,0
0,yeh i am def up4 something sat,,31,25,7,1,23,0
0,well i have to leave for my class babe you never came back to me hope you have a nice sleep my love,,117,91,27,14,4,0
0,lmao wheres your fish memory when i need it,,45,37,9,2,5,0
0,but ill b going 2 sch on mon my sis need 2 take smth,,55,42,14,3,2,0
0,idea will soon get converted to live,,38,32,7,2,1,0
0,ssindia going to draw the series after many years in south african soil,,80,68,13,9,1,0
0,goodmorning today i am late for ltdecimalgt min,,54,46,8,6,8,0
0,cant take any major roles in community outreach you rock mel,,62,52,11,2,2,0
0,shopping lor them raining mah hard 2 leave orchard,,52,44,9,2,2,0
