label,text,is_eng,len,len_no_spaces,n_words,n_special_chars,n_capital_letters,explicit
1,start shopping at costco today with a complimentary gold membership start shopping at costco today with a free gold membership free gold membership or upgrade and extend your existing membership ipmlgbit,True,215,178,36,5,0,0
1,more site sales do you take credit cards if you do you will make more money easy set up no credit checks 100 approval make more money now try now remove info is found on web site,True,206,153,48,11,0,0
1,[entity],True,8,8,1,2,6,0
1,instant branded software download software sales [entity],True,59,51,7,2,6,0
1,hi low price inkjet cartridges bvax hi [entity] today if you would not like to get more spacial offers from us please click here and you request will be honored immediately,True,187,147,36,7,6,0
1,get your babies diapers bill paid for for a year your family could definately use this now go odzzfzzq,True,112,88,23,4,0,0
1,good ooffr want to know how to save over 60 on meanwhile your piils [entity],True,82,64,17,4,6,0
1,3 leads click here to have a representative contact you for additional information visit us at [entity],True,111,90,20,5,6,0
1,software cds 15 and 99 get al software in 1 cd the no 1 source for software superstore all slang is a metaphor and all metaphor is poetry the first thing you lose on a diet is brain mass,True,203,155,46,7,0,0
1,out of office autoreply just to her i am on vacation week 29 30 31 please contact gerd madsen gm torben rafn dk or hans chr jensen hcj torben rafn dk your mail is not transfered,True,215,160,54,18,0,0
1,exactseek verify your site submission the following url was submitted to exactseek com [entity],True,103,85,17,5,6,0
1,new offrr want to know [explicit] liberalize w to save over 60 on your me northward dlcatlons [entity],True,108,87,20,6,6,1
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards oliver,True,157,120,34,7,0,0
1,software taking a bite out of your budget try oem can t draw a straight line well now you can they have computers and they may have other weapons of mass destruction he who limps still walks,True,215,165,48,11,0,0
1,here is the place to find the one you ve been looking for here s a service for singles over 30 many lucky singles like yourself have found the love of their life here swpvfdwt,True,192,148,42,7,0,0
1,microsoft autoroute 2005 dvd uk 19 95 discounted software store [entity],True,80,65,14,5,6,0
1,[explicit] p o your 10 free pictures are here nakedmail is now [explicit] p o below is the latest installment of free adult images from [explicit] p o brand new free pictures click this link to see the images [entity],True,244,190,52,20,6,3
1,wait too long and 1147 secretly attract women or men add some spice to your life secretlyattract women or men delete,True,129,99,24,3,0,0
1,feeling fat if anyone has called you names because you re overweight or you are looking to make a positive change in your life then you can do something now click here to find out how [entity],True,207,161,42,7,6,0
1,claim your free home depot gift card a 1000 value claim your home depot gift card a 1000 value were sure you can find a use for this gift card in your area by exclusiverewards bxjqlhgh,True,207,159,46,10,0,0
1,any software backups for lowest pricest best software prices i exist as i am that is enough envy is the ulcer of the soul,True,134,103,29,5,0,0
1,all natural [explicit] alternative the following advertisement is being sponsored by avirtualshopper com the internets leading source for permission based opt in marketing to opt out from our mailing list click here,True,235,191,39,9,0,1
1,largest collection of [explicit] mo ies ever x 706 we have the hottest pornostars pics and videos inside thousands of new photo and clips including pornostars movies see hot pornostars videos now click here for [entity],True,234,191,43,11,6,1
1,a friendly professional online pharmacy focused on you enjoy having [explicit] the jungle is dark but full of diamonds ignorance is not innocence but sin i would fain die a dry death,True,200,158,39,9,0,1
1,i think yes the things we sell are known over the world our goods for guys are in requisition,True,104,79,23,4,0,0
1,be informed be prepared pandemic alert[entity] th place adel ia[entity] this e mail message is an advertisement and or solicitation,True,143,117,25,9,12,0
1,your discount prescriptions resource online large natural erection never for me the lowered banner never the last endeavour it is quality rather than quantity that matters don t fight a battle if you don t gain anything by winning,True,250,200,47,8,0,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards astrid,True,157,120,34,7,0,0
1,delivery status notification failure the following message to was undeliverable the reason for the problem 5 1 0 unknown address error 550 5 1 1 unknown or illegal alias [entity] com,True,213,166,45,16,6,0
1,selling travel in today s economy good morning since it may have been awhile since you visited us at[entity],True,115,92,21,4,6,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards vesta,True,156,119,34,7,0,0
1,wanna be more man check this dude [explicit] enhancement patch doctor approved and recommended [entity],True,111,92,18,7,6,1
1,we will guide you thru all of the answers to your questions about laser vision correction there s a good chance you could throw your glasses and contacts away information for you now flhdzgxo,True,201,162,38,4,0,0
1,[entity],True,8,8,1,2,6,0
1,low price software [entity],True,28,24,4,2,6,0
1,antil co ltd bangkok antil co ltd bangkok 731 7 th p m tower asoke dindaeng bangkok [entity] thailand tel [entity] fax [entity] t a t licence no 11 3364 website [entity],True,218,161,54,31,24,0
1,buyer beware [explicit] patches [explicit] enlargement patch that works [entity],True,92,76,15,11,6,2
1,re [ 4 ] terra investigate blackouts i wonder what if paint shopthere s also another one tupac sharuk,True,112,88,24,7,0,0
1,delivery status notification failure this is an automatically generated delivery status notification delivery to the following recipients failed [entity],True,164,139,23,6,6,0
1,re [ 21 ] keep calm in 1827 sims vietnam warit ll be better i have got,True,75,56,19,4,0,0
1,claim your free 1000 home depot gift card claim your home depot gift card a 1000 value were sure you can find a use for this gift card in your area by exclusiverewards dbdbkewi,True,197,152,43,9,0,0
1,considered unsolicited bulk email from you your message to [entity] ar was considered unsolicited bulk e mail ube subject just to her return path delivery of the email was stopped,True,215,165,45,17,6,0
1,[entity],True,8,8,1,2,6,0
1,message you sent blocked by our bulk email filter your message to [entity] was blocked by our spam firewall the email you sent with the following subject has not been delivered subject just to her,True,221,173,46,13,6,0
1,onseek com site submission incomplete the following url was submitted to onseek com [entity],True,104,84,19,7,6,0
1,v i a g r a the cheappesst prices do you still feel the power feeling good is around the corner enhance your erections [entity],True,146,111,33,10,6,0
1,re [ 15 ] i ll give you microsoft xbox love stories go ahead men u s postal service,True,98,72,26,9,0,0
1,delivery status notification these recipients of your message have been processed by the mail server [entity] br failed 5 2 2 mailbox full,True,158,125,32,11,6,0
1,equipment finance and leasing contact us today for a free consultation on the many options available to your company your equipment loan and lease specialist [entity],True,172,142,27,3,6,0
1,[entity],True,8,8,1,2,6,0
1,considered unsolicited bulk email from you your message to [entity] ar was considered unsolicited bulk e mail ube subject just to her return path delivery of the email was stopped,True,215,165,45,17,6,0
1,dowlnoadable 70 [explicit] vldeos with pornstars x 936 we have the hottest pornostars pics and videos inside thousands of new photo and clips including pornostars movies see hot pornostars videos now click here for [entity],True,238,195,41,10,6,1
1,get the software you need now soft at incredibly low prices the deepest definition of youth is life as yet untouched by tragedy humankind cannot stand very much reality,True,179,144,33,4,0,0
1,this free 7 day trial will prove that you can get ready for the beach if you wish to unsubscribe click here or write to ultima group inc 1380 garnet avenue e 520 san diego ca[entity] nbtnsbpa,True,207,161,43,8,6,0
1,claim your free 1000 home depot gift card claim your home depot gift card a 1000 value were sure you can find a use for this gift card in your area by exclusiverewards ystyxapg,True,197,152,43,9,0,0
1,[entity],True,8,8,1,2,6,0
1,no subject want to watch [explicit] [explicit] movies our site is voted the 1 broadband movie site online click this link to watch our steaming chix in action to unsubscribe from our list enter you email here [entity],True,236,187,45,13,6,2
1,hey tell your friends to hit me up hi i ve found cool site it is a lot of programs and all of them cost very cheaply it s a url [entity],True,149,110,37,7,6,0
1,send the love home with an online photo album software for system builders resellers and hardware purchasers only pride sullies the noblest character a person should want to live if only out of curiosity,True,218,176,40,6,0,0
1,we build the internet webxperts com design programming consultation if this flyer does not appear correctly and or images do not appear please click the following link [entity],True,195,158,37,11,6,0
1,adobe macromedia os etc all in cd under 99 adobe macromedia os etc all in cd under 99 better the foot slip than the tongue luck is what you have left over after you give 100,True,194,147,45,9,0,0
1,be one of our survey takers and we ll send you a complimentary laptop computer computer survey group needs survey takers in your area now we d like to send you a complimentary laptop computer now for helping us laayawrw,True,235,187,47,7,0,0
1,women with [explicit] on their face click here to be removed,True,68,53,14,5,0,1
1,bring on the best software at the most reasonable prices best software prices why can t they invent something for us to marry instead of women ah the clock is always slow it is later than you think,True,220,170,48,10,0,0
1,looking for a new job professional effective 100 guaranteed visit us at [entity],True,95,74,19,8,6,0
1,understanding oem software send the love home with an online photo album absence sharpens love presence strengthens it painting is just another way of keeping a diary,True,175,143,30,3,0,0
1,software store [entity],True,24,21,3,2,6,0
1,software megastore [entity],True,28,25,3,2,6,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards chrissy,True,158,121,34,7,0,0
1,welcome to vip quality software os adobe macromedia etc all under 15 99 cds poverty is a weapon of mass destruction if you have a fallback plan you will fall back,True,183,141,40,9,0,0
1,new vacancies availablee the leading internet job si barbituric te of australia [entity],True,89,76,13,2,6,0
1,foreign business representative needed mr zhongxun zheng anhui guofeng plastic industry co ltd tian zhi road hefei anh[entity] china website [entity],True,167,135,27,10,12,0
1,market internet access no investment needed market internet access no investment needed premium internet access for only 14 95 per month or less earn 1 per subscriber per month go to [entity],True,209,166,38,8,6,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards samira,True,157,120,34,7,0,0
1,a new era of online medical care now you can have [explicit] when you want again and again whenever you have an efficient government you have a dictatorship i sing all kinds to follow by faith alone is to follow blindly,True,233,184,46,7,0,1
1,re nawty locals in your area pdi s e x y local singles inside payne is cobble desperado but makeup not divergent carven here theseus france may cackle and eastman hecate opera not quite iwantout,True,216,168,43,8,0,0
1,don t be a fuddy duddy use the software everyone s using send the love home with an online photo album we was robbed how could i lose to such an idiot,True,175,130,43,11,0,0
1,hey man stop throwing away your money [explicit] enlargement patch that works [entity],True,96,78,17,8,6,1
1,your own desk top investigator astounding new software lets you find out almost anything about anyone download it right now no charge card needed click here [entity],True,184,146,34,9,6,0
1,i think you might be interested hello i just found a site called graand com a free and safe place on the internet to place classified ads i thought i should invite you to check it out regards walker,True,211,166,45,6,0,0
1,all the software you ll ever need to successfully make money online understanding oem software it is impossible to say just what i mean above all try something,True,172,137,33,5,0,0
1,oreo cookies nationwide survey win a years supply of oreos oreo s survey complimentary 50 gift card or a one year supply of oreo cookies upwhyvkg,True,160,126,32,6,0,0
1,need to find something to be removed from this list click here,True,69,54,15,3,0,0
1,we have been rated as 1 one stop shop internet pharmacy take the pill and enjoy great [explicit] commit a crime and the earth is made of glass creativity is the power to connect the seemingly unconnected really adv apparently,True,247,195,49,11,0,1
1,learn to build simple and clean websites that can bring in the dough 75 off for all new software politeness n the most acceptable hypocrisy fashion can be bought style one must possess,True,207,162,43,10,0,0
1,maam does your man satisfy you how did it go on wednesday feeling good is around the corner click now and get more power [entity],True,138,108,28,5,6,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards kenia,True,156,119,34,7,0,0
1,software for system builders resellers and hardware purchasers only get latest softwares 99 savings the two most abundant things in the universe are hydrogen and stupidity i know nothing except the fact of my ignorance,True,237,192,43,8,0,0
1,do not settle for less than a rolex italian crafted rolex from 75 to 275 free shipping [entity],True,105,82,22,6,6,0
1,workss good want to know how to save over overrode 60 on your piils [entity],True,82,64,17,4,6,0
1,award winning notification netherlands national promotion dayzers prime lottery venlo the netherlands [entity],True,118,100,15,4,6,0
1,[explicit] enlargement announcement the [explicit] patch is amazing [entity],True,78,68,9,6,6,2
1,the [explicit] patch is amazing the [explicit] patch is amazing [entity],True,74,62,11,6,6,2
1,delivery status notification failure this is an automatically generated delivery status notification delivery to the following recipients failed magnus [entity] com,True,179,150,27,8,6,0
1,more vv want to know h furfur ow to save over 60 on your piils [entity],True,77,58,18,4,6,0
1,softwares cds all software under 15 and 99 only our software is guaranteed 100 legal a waist is a terrible thing to mind it is impossible to say just what i mean,True,178,137,39,7,0,0
1,would you like a 250 gas card don t let the current high price of gas get to you simply enter your zipcode to see if this promotion is available in your area qkppfiui,True,179,138,39,5,0,0
1,loaded with technology for business and home best software prices if i know what love is it is because of you he knows all about art but he doesn t know what he likes,True,183,140,41,7,0,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards steve,True,156,119,34,7,0,0
1,looking for cheap high quality software software compatibility ain t it great silence is golden when you can t think of a good answer thinking evil is making evil,True,187,145,40,11,0,0
1,largest collection of [explicit] mo ies ever x 64 come explore the world s largest adult studio see all the biggest names in [explicit] in exclusive [explicit] [explicit] movies vivid got the hottest pornstars [entity],True,234,191,42,17,6,4
1,re good day a well wisher showed me a way to get p p v on tv while not pay anything i know its hard to believe but i mean it hit this new stuff yourself [entity],True,186,135,47,12,6,0
1,books about thailand hello planning a trip to thailand like to eat thai food need to learn thai check out our recommendations at [entity],True,148,117,27,5,6,0
1,trading for a living all you should know about forex this sf net email is sponsored by jabber the world s fastest growing real time communications platform don t just im build it in [entity],True,224,171,50,17,6,0
1,big range of all types of downloadable software software for home and office the wise man carries his possessions within him you make em i amuse em [ children ],True,177,138,37,9,0,0
1,a heartwarmer just imagine welcome to heartwarmers [entity],True,67,55,11,5,6,0
1,delivery status notification failure this is an automatically generated delivery status notification delivery to the following recipients failed [entity] br,True,169,142,25,7,6,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards armandina,True,160,123,34,7,0,0
1,are you happy about your size and sexual performance experience more powerful orgasms [entity],True,98,82,15,3,6,0
1,get your babies diapers bill paid for for a year your family could definately use this now go kaazqchn,True,112,88,23,4,0,0
1,we will guide you thru all of the answers to your questions about laser vision correction there s a good chance you could throw your glasses and contacts away information for you now tuaujryt,True,201,162,38,4,0,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards ardith,True,157,120,34,7,0,0
1,take the pill and enjoy great [explicit] the men is rich when he is healthy let your life be a counter friction to stop the machine human reason is by nature architectonic all professions are conspiracies against the laity,True,234,188,43,6,0,1
1,failed mail your message to mxo 0 mail bellsouth net was rejected i said rcpt to and mxo 0 mail bellsouth net [[entity] ] responded with 550 invalid recipient,True,183,140,39,14,6,0
1,[entity],True,8,8,1,2,6,0
1,5000 full color postcards for 329 pure postcards 1227 s lincoln ave clearwater fl[entity] this e mail message is an advertisement and or solicitation,True,165,133,31,9,6,0
1,no pills no pumps its the patch experience more powerful orgasms [entity],True,79,64,14,4,6,0
1,get rid of premature [explicit] and last longer new [explicit] enlargement patches [entity],True,95,80,14,7,6,2
1,cheap oem soft shipping worldwide don t be a fuddy duddy use the software everyone s using deus ex machina [ a god from the machine ] to freely bloom that is my definition of success,True,207,158,47,13,0,0
1,deal with your medication now hello i m carl mayo here s a question for you do you satisfied with your sexual performance get over your erectile problams now click now and get more power [entity],True,212,166,42,8,6,0
1,do you smoke qrklx lookln 4 affordabowl cigarettez come chick it out here is mclaughlin that skylarkchamfer or citron maybe fully minstrelsy i dill don t v continuum not decoy a binghamton spring if upsetting crunch then reimove,True,249,198,45,7,0,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards alvaro,True,157,120,34,7,0,0
1,otc gdvi the momentum continues gdvi website debute otc bbalert gdvi news update global diversified industries debutes brand new website [entity],True,156,129,25,6,6,0
1,want to make women adore you click here 10 minutes before [explicit] lasts for 24 36 hours an eye for an eye makes the whole world blind the man who runs may fight again where there is an open mind there will always be a frontier,True,247,191,53,9,0,1
1,get the software you need now save money on buying software reading this book is like waiting for the first shoe to drop free speech carries with it some freedom to listen,True,188,147,39,7,0,0
1,[explicit] online now levitra is in the class of oral impotence medication like [explicit] whatever you are be a good one advice is a dangerous gift even from the wise to the wise men in however high a station ought to fear the humble,True,250,197,50,10,0,2
1,buy cialis online get control of your life again prescriptions for female sexual disfunction just turn left at greenland poetry is the language in which man explores his own amazement horses lend us the wings we lack,True,234,187,44,7,0,0
1,increases cardiac output and athletic performance no doctor visits required recapture your youth and feel the energy for many this is a powerful second chance press here to read about [entity],True,199,163,32,3,6,0
1,[ ilug social ] lose 22 5 lbs in 3 weeks 1 lose 22 5 lbs in 3 weeks flush fat away forever free 30 day supply [entity],True,137,99,36,12,6,0
1,re my pic hi sweetie come see me and my hot girl friends school at our new web site [entity],True,103,77,24,6,6,0
1,delivery status notification failure this is an automatically generated delivery status notification delivery to the following recipients failed [entity],True,164,139,23,6,6,0
1,achieve stronger and harder erections [explicit] growth extreme [entity],True,74,64,9,4,6,1
1,delivery status notification failure this is an automatically generated delivery status notification delivery to the following recipients failed [entity] au,True,169,142,25,7,6,0
1,new [explicit] enlargement patches new [explicit] enlargement patches [entity],True,84,72,11,8,6,2
1,[entity],True,8,8,1,2,6,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards johnsie,True,158,121,34,7,0,0
1,[entity],True,8,8,1,2,6,0
1,can people find your web site expedite 245 west roosevelt rd building 15 ste 109 west chicago il[entity] this e mail message is an advertisement and or solicitation,True,182,145,36,10,6,0
1,an invitation from [entity] to be removed from any future offers simply click here for more info click here [entity],True,127,101,24,8,12,0
1,pleasure your women size does matter expand your [explicit] 20 larger in weeks [entity],True,95,77,17,7,6,1
1,branded softs [entity],True,23,20,3,2,6,0
1,qp they [explicit] into teens eyes cr these sluttish cuties are crossing every borders in their super dirty games [entity],True,131,107,24,8,6,1
1,you want some outright [explicit] don t you free prescription and [explicit] overnight delivery [entity],True,114,94,19,10,6,2
1,no pills no pumps its the patch [explicit] growth extreme [entity],True,72,58,13,6,6,1
1,hilarious prank call service please visit [entity],True,51,44,7,2,6,0
1,there hello [entity] net a friend showed me a way out to get p p v on tv and yet not pay anything ha ha yea right i mean it hit below and check it yourself [entity],True,191,139,48,15,12,0
1,aawesome want to know how to save over 60 on you seemingly r me carbonize dlcatlons [entity],True,98,78,19,4,6,0
1,avoid fake [explicit] get the real thing take energy pills for sexual health she s the only man in my cabinet act as if were impossible to fail a clash of doctrines is not a disaster it is an opportunity,True,219,170,46,8,0,1
1,would you like a 250 gas card don t let the current high price of gas get to you simply enter your zipcode to see if this promotion is available in your area ubycvski,True,179,138,39,5,0,0
1,password will expire in 3 days click here to validate email thank you itservice help desk,True,93,78,16,4,12,0
1,0810[entity]1436 am 0800 enusutf8 openwebmail please validate account sign in below userid email password repassword httpcompression autologin webmail 2015 server help,True,196,168,24,21,37,0
1,password will expire in 3 days click here to validate email password thank you itservice help desk password will expire in 3 days click here to validate email password thank you itservice help desk,True,205,172,34,8,26,0
1,password will expire in 3 days click here to validate email password thank you itservice help desk,True,102,86,17,4,9,0
1,for security reasons we are verifying and confirming our customers emails on our database this is your account email verification code mkgo019 login here [entity],True,167,139,25,3,13,0
1,click here to proceed with your email update click here to proceed with your email update,True,92,76,16,2,4,0
1,area shaperect coords515591516592 alt,True,49,46,4,12,0,0
1,password will expire in 3 days click here[entity],True,51,44,8,4,9,0
1,password will expire in 3 days click here to validate email thank you 2014 microsoft,True,88,73,15,3,8,0
1,itservice help desk please click here to validate email password thank you 2010 microsoft,True,93,79,14,3,14,0
1,your password will expire in 4 days to verify your email click update helpdesk 2015 your password will expire in 4 days to verify your email click update helpdesk 2015,True,173,145,30,4,10,0
1,your password will expire in 4 days to verify your email click password update helpdesk 2015 your password will expire in 4 days to verify your email click password update helpdesk 2015,True,192,161,32,4,12,0
1,password will expire in 3 days click here to validate email thank you 2014 microsoft see our web page at [entity],True,189,167,23,75,15,0
1,password will expire in 3 days click here to validate email thank you 2014 microsoft see our web page at [entity],True,190,167,23,75,15,0
1,password will expire in 2 days click here to validate email thank you copyright [entity] password will expire in 2 days click here to validate email thank you copyright [entity],True,185,156,30,10,28,0
1,your mailbox has exceeded its storage limit to set your email administrator and you will not be able to receive new mail until you revalidate it click on [entity],True,172,138,29,6,8,0
1,view attachment for more info,True,29,25,5,0,25,0
1,password will expire in 2 days click here to validate email thank you copyright [entity] desk password will expire in 2 days click here to validate email thank you copyright [entity] desk,True,195,164,32,10,30,0
1,autoplay whatsapp mensagem de voz descrio fev 01 529 am 35 seconds autoplay whatsapp 0102[entity]0445,True,125,94,16,8,20,0
1,autoplay whatsapp mensagem de voz descrio fev 01 529 am 35 seconds autoplay whatsapp 0102[entity]0926,True,125,94,16,8,20,0
1,you are viewing this plain text version of email because your email client does not support html emails to view this email follow the link below [entity],True,155,129,27,4,12,0
1,you are viewing this plain text version of email because your email client does not support html emails to view this email follow the link below [entity],True,155,129,27,4,12,0
1,your mailbox is almost full please click here immediately to validate email itservice help desk your mailbox is almost full please click here immediately to validate email itservice help desk,True,197,168,30,6,20,0
1,password will expire in 3 days click here to validate your email account thank you itservice help desk password will expire in 3 days click here to validate your email account thank you itservice help desk,True,210,176,36,4,20,0
1,open attached file to complete the process,True,42,36,7,0,36,0
1,suspicious activity has been detected on your account for your protection we are blocking your access to confirm true ownership regain access wells fargo online banking,True,173,146,26,3,8,0
1,your emailbox password will soon expire to keep your password active click here to update it desk your emailbox password will soon expire to keep your password active click here to update it desk,True,205,171,34,8,14,0
1,to keep your password active click here to update sincerely it desk service desk to keep your password active click here to update sincerely it desk service desk,True,167,140,28,6,18,0
1,staff validate email your email will be blocked within the next 24hours to reset your email please click the link below [entity] itservice help desk,True,160,138,25,5,17,0
1,please look for the atached doc and open,True,40,33,8,0,33,0
1,click here to proceed with your email update,True,45,38,8,1,2,0
1,dear email user password will expire in 3 days check it out here to keep your password active it desk service desk dear email user password will expire in 3 days check it out here to keep your password active it desk service desk,True,233,190,44,4,22,0
1,itmail password will expire in 3 days to keep your password active click here to update it desk service desk itmail password will expire in 3 days to keep your password active click here to update it desk service desk,True,224,184,40,6,30,0
1,look for the attached doc and open,True,34,28,7,0,28,0
1,please click the link below to validate email [entity],True,55,47,9,3,8,0
1,it security password will expire please contact your help desk by click here it security immediately it security password will expire please contact your help desk by click here it security immediately,True,204,172,32,2,18,0
1,good morning please find attached the commercial invoice packing list and bill of lading thanks grace hunn redirecting,True,123,106,18,5,7,0
1,look for your personal document attached,True,40,35,6,0,6,0
1,personal document attached,True,26,24,3,0,24,0
1,dear user due to the congestion in all users accounts would be shutting down all unused accounts click here to activate your account now sincerely it desk service desk,True,172,144,29,5,11,0
1,dear all our records indicates you made a request for closure of your email we are processing your request if you did not request for this process kindly cancel it manually follow here to cancel it [entity],True,217,178,39,10,17,0
1,dear all our records indicates you made a request for closure of your email we are processing your request if you did not request for this process kindly cancel it manually follow here to cancel it [entity],True,217,178,39,10,17,0
1,dear all our records indicates you made a request for closure of your email we are processing your request if you did not request for this process kindly cancel it manually follow here to cancel it [entity],True,217,178,39,10,17,0
1,dear all our records indicates you made a request for closure of your email we are processing your request if you did not request for this process kindly cancel it manually follow here to cancel it [entity],True,216,178,38,10,17,0
1,dear all our records indicates you made a request for closure of your email we are processing your request if you did not request for this process kindly cancel it manually follow here to cancel it [entity],True,216,178,38,10,17,0
1,youve bought a program tom tom from the apple store [entity] it may take a few moments for this transaction to appear in your account if you have not authorized this charge log in as soon as possible to cancel the payment [entity],True,239,197,43,13,19,0
1,it administrator desk has currently upgraded our mailbox service quote to 150gb space facultystaff are hereby advice to click on webmail to be fully upgraded to our new mailbox space,True,186,156,30,3,14,0
1,hi signed revised agreements has been sent using dropbox file viewer press here sign in with your email to view the message [entity],True,142,123,23,4,11,0
1,verify your mailbox dear [entity] your email account is running on a low storage space verify your account now to upgrade storage space other wise your account shall be locked out click here to verify your account,True,224,184,37,7,12,0
1,you are required to click here to complete update,True,50,41,9,0,1,0
1,warning your emailbox password will soon expire to keep your password active click here to update it department warning your emailbox password will soon expire to keep your password active click here to update it department,True,234,198,38,8,30,0
1,please update your payment method hello sorry for the interruption but we are having trouble authorising your credit card please visit [entity],True,146,125,22,5,16,0
1,dear client of capital one bank technical services of the capital one bank are carrying out a planned software upgrade we earnestly ask you to sign in to avoid been blocked to get started please click the link below [entity],True,235,189,40,6,16,0
1,usaa security preferences message alertclick below to view secured message usaa security preferences message alertclick below to view secured message,True,159,132,20,2,20,0
1,all email users are to click on this link[entity],True,52,44,9,3,7,0
1,dear email user there is a security alert on your email account kindly click verify my account below to resolve this problem verify my account [entity],True,160,131,26,7,21,0
1,paypal dear customer recently theres been activity in your account that seems unusual compared to your normal account activities click the button below and follow the steps simply yours sincerely log in account,True,214,182,33,4,9,0
1,hi please note you have a pending paypal payment [[entity],True,60,50,10,4,10,0
1,barclay bank plc london have approve your payment kindly view attached reference letter for more details best regards jes staley group chief executive officer barclays bank plc london,True,194,170,28,4,17,0
1,dear user we need to confirm your account information you must confirm your amazon account before we close it click the link below to confirm your account information using our secure server confirm now,True,210,176,36,4,6,0
1,hello[entity] account will be blocked due to system error code a2507lu[entity]mb 2000mb please refer to your configuretion settings below verify and apply automatically the defualt settings [entity],True,214,179,27,10,34,0
1,hello [entity] account will be blocked due to system error code a2507lu[entity]mb 2000mb please refer to your configuretion settings below verify and apply automatically the defualt settings [entity],True,215,179,28,10,34,0
1,attention check your money balance on [entity] money system support,True,73,66,10,3,11,0
1,help desk this email has been sent to you by outlook web app if you do not agree to update your account your email account will be blocked click her to update sincerely itservice help desk,True,193,158,36,5,15,0
1,dear customer some transaction on your natwest credit card requires authorisation click the security section below to review your records [entity],True,151,131,21,7,13,0
1,request please update your payment method dear valued netflix user sorry for the interruption but we are having trouble authorizing your payment method please visit the account payment page at [entity],True,217,177,31,4,20,0
1,dear alibaba member you have 38 companies interested in your product please login to read messageto view inquiriesplease follow the address below [entity],True,161,138,24,8,12,0
1,dear alibaba member you have 38 companies interested in your product please login to read messageto view inquiriesplease follow the address below [entity],True,162,138,24,8,12,0
1,your first payment has been approved to check your account balance please log in here [[entity],True,100,83,16,6,8,0
1,you are required to click here [1] to complete update links [1] [entity],True,87,70,15,16,48,0
1,please update your payment method hello sorry for the interruption but we are having trouble authorising your credit card please visit [entity],True,146,125,22,5,16,0
1,dear capital one customer your capital one internet banking account has been temporary suspended we require you to unlock your account unlock access sincerely capital one security department [entity],True,205,175,29,6,24,0
1,emailalert your email account was login few hours ago from unknown location ip address[entity] click on [entity],True,116,99,17,7,22,0
1,verify your mailbox dear user your mailbox account has expired we recommend that you verify and upgrade your account within 24hrs to avoid deactivation upgrade your mailbox now,True,182,157,28,5,14,0
1,dear customer for your safety we are pleased to attach your new message notification in pdf file kindly open the attached pdf file to your email to read your message notification thank you usaa,True,204,173,34,5,17,0
1,nouvelle page 1 senders message a message was not provided view attachment please note move email to inbox to view attachment,True,145,124,21,4,9,0
1,import url[entity],True,20,19,2,4,6,0
1,notice of payment please find enclosed copy to verify the status of pending deposits made to your savings account verify here navy federal credit union,True,184,128,25,1,8,0
1,dear [[entity]] you have 14 companies interested in your product note please login with your valid registered company email company email password to read message to view inquiries quotationfollow the address below [entity],True,238,202,36,17,20,0
1,hello [entity]you have one shared document waiting view documentone place to easily store and share photosvideos documents and more anywhere on any device free microsoft onedrive officecom,True,205,179,29,14,15,0
1,your webmail account will expire in 10 days on monday march[entity] or you will be unable to use your web mail account resources kindly update your email account below click here [entity],True,195,164,32,12,17,0
1,yl an unknown device trying to access to your account location chine ip adress [entity] navigator chrome windows10 please confirm your information for security measures protect my account,True,208,174,32,9,18,0
1,hello [entity] i just used dropbox to send you the invoice document click to view document happy dropboxing hello [entity]i just used dropbox to send you the invoice documentclick to view documenthappy dropboxing,True,221,186,33,10,22,0
1,dear jose this is a general notice from monkeyorg support team we have upgraded your email security due to new virus attacks kindly verify your email immediately verify now monkeyorg support team,True,203,178,32,6,8,0
1,mail quota 98 full attention [entity] email quota has reached 98 and will soon exceed its limit click below to upgrade your quota to 25gb for free to avoid loss of email data upgrade email quota source email administrator,True,232,198,39,11,19,0
1,[entity] we received your request to shut down your email account your account will be terminated[entity] if you did not make this request click cancel below cancel termination now enjoy using your email and our services email administrator 2018,True,249,216,39,7,22,0
1,welcome to the new outlook web app for staff,True,44,36,9,0,2,0
1,dear jose urgent general warning to all monkeyorg users verify your email immediately to protect yourself from new virus attack verify now monkeyorg support team,True,171,150,26,7,6,0
1,dear jose were no longer able to verify your identity and we strongly encourage you to verify it verify mailbox here you stand the chance of losing your account if you are not below validation thank you source monkeyorg security team 2018,True,246,206,43,7,10,0
1,helloapple id [entity] need verification please verify with open the attachment,True,80,70,11,3,11,0
1,hello kindly find attached for payment confirmation thanks chan wi,True,69,63,10,1,5,0
1,mail quota 98 full attention jose your email quota has reached 98 and will soon exceed its limit follow the url below to upgrade your quota to 25gb for free to avoid loss of email data upgrade email quota sourceadministrator,True,234,199,40,9,16,0
