label,text,is_eng,len,len_no_spaces,n_words,n_special_chars,n_capital_letters,explicit
1,bqbegin bqbegin bqbegin the sender has shared the following files with you [ [entity],True,90,76,14,7,28,0
1,files sent to [entity] 1 item 785 mb in total expires on 7 june 2020 thanks for using wetransfer well email you a confirmation as soon as your files have been downloaded [entity] download link [entity],True,211,175,37,11,28,0
1,domain security update domain monkeyorg to [entity] you are strongly advised to update your mail today to avoid being suspended from monkeyorg database click here to update for freethanks monkeyorg,True,226,193,30,8,14,0
1,mail quota 98 full attention [entity] your email storage limits has reached 95 click the link below to upgrade your storage limits to 25gb for free to avoid loss of email data upgrade email email administrator,True,220,183,37,10,18,0
1,dear ssa client sorry for the interruption but we are having trouble authorising your online bankingvisa account as a result of that some failures may take place through online transactions or online payments [entity],True,236,193,34,8,18,0
1,mail quota 98 full attention [entity] your email storage limits has reached 95 click the link below to upgrade your storage limits to 25gb for free to avoid loss of email data upgrade email email administrator,True,220,183,37,10,18,0
1,update default card for your membership,True,59,54,6,1,1,0
1,id [entity] your [entity] password expires today at 723[entity]5805 am use the button below to continue with same password click now,True,139,119,21,13,30,0
1,do not reply this automation messages your password has expired dear user joseyour password is due to expire on 30th jul 2020 please kindly use the below to continue with the same password keep same password,True,214,180,36,4,14,0
1,mail quota 98 full attention [entity] email storage limits has reached 95 click the link below to upgrade your storage limits to 25gb for free to avoid loss of email data upgrade email email administrator,True,215,179,36,10,17,0
1,untitled document jose [entity] monkeyorg service admin if youd like to unsubscribe and stop receiving these emails click here,True,158,133,23,5,9,0
1,attention [entity] your mailbox storage capacity has reached 99 clickhere to upgrade your storage capacity to 45gb for free to avoid loss of email data email administrator,True,177,152,28,7,14,0
1,wetransfer [entity] have received a file via wetransfer 8 files 155 mb in total will be deleted on 15th august 2020 download your files here,True,145,121,26,3,16,0
1,dear jose to continue using your address confirm your ownership confirm ownership monkeyorg setup team,True,195,166,15,3,3,0
1,hi due to a server error on your email [entity] incoming messages were delayed log on to portal to recover your delay messages read delayed messages,True,155,128,26,7,11,0
1,upgrade account dear [entity] we are closing all old version of your email [entity] below and signin to get a more organized mailbox to avoid being deactivated upgrade now thank youcinar monkeyorg support,True,224,187,33,10,46,0
1,you have received a document to review review document [entity],True,65,55,11,3,21,0
1,dear userwe recently updated our online banking security for our customers safety as always kindly complete your account update process on our webpage link below[entity],True,172,147,25,4,10,0
1,dhl global forwarding headquarters in china website [entity],True,66,61,9,3,28,0
1,dear joseto continue using your address [entity] please confirm your ownership continue monkeyorg monkeyorg 2020,True,119,103,17,6,9,0
1,id [entity] a caller in your directory just left you a message caller [entity] date[entity] duration 010sec listen to voice messge [entity],True,154,129,26,17,33,0
1,notification hi [entity] you have 4 unreceived emails on 212[entity]4428 pm this was caused due to a system delay rectify below view pending messages in mail saversource monkeyorg support,True,202,176,29,16,25,0
1,notification hi [entity] you have 9 unreceived emails on 213[entity]0514 am this was caused due to a system delay rectify below view pending messages in mail saversource monkeyorg support,True,202,176,29,16,25,0
1,upgrade account dear [entity] we are closing all old version of your email [entity] below and signin to get a more organized mailbox to avoid being deactivated upgrade now thank youcinar webmail support,True,209,174,33,8,47,0
1,dear customerwe recently updated our online banking security for our customers safety as always kindly complete your account update process on our webpage link below[entity],True,175,151,25,4,10,0
1,pour voir le message veuillez utiliser un lecteur de mail compatible html lien miroir [entity],True,97,82,16,4,12,0
1,mail quota 98 full attention jose your email quota has reached 98 and will soon exceed its limit follow the url below to upgrade your quota to 25gb for free to avoid loss of email data [entity],True,237,197,37,10,17,0
1,[entity] you some files 3 items 36 mb in total expires on 8 august 2021 download download link [entity],True,110,91,20,7,18,0
1,monkeyorg file notification hello jose you have new files shared with you on the monkeyorg files portal [entity],True,134,114,19,7,10,0
1,monkeyorg file notification hello jose you have new files shared with you on the monkeyorg files portal [entity],True,134,114,19,7,10,0
1,[entity] approve sign in request weve sent a notification to your mobile device please open the microsoft authenticator app to respond having trouble sign in another way more information,True,194,163,29,6,14,0
1,monkeyorg service hi jose you have [13] unreceived emails on 920[entity]1652 am this was caused by harmful malware rectify below release messages to inbox 2021 mail service all rights reserved,True,211,181,30,15,16,0
1,monkeyorgid josethe password for [entity] will expire todayuse current password to continue for [entity] same password,True,123,108,16,7,16,0
1,monkeyorg system notice jose 99 100due to recent changes in our mail system it may be necessary to upgrade your email [entity] space quota nowplease add space below add mailbox space here,True,198,166,35,10,39,0
1,hello jose email verification is required to continue using this email confirm now note you must verify your account using [entity] before you can send mail sincerely monkeyorg support team,True,196,167,30,8,15,0
1,hi jose your mail box needs to be reverified to avoid shutdown you have less than 24hrs use the link below to continue using this service click to continue thanks microsft respects your privcy review our nline privcy statemen,True,236,198,39,6,28,0
1,files sent to [entity] 2 items 1796 mb in total expires on 4 november 2021 get your files download link [entity],True,119,99,22,7,19,0
1,[entity] 1215 am thursday february 10 2022 [entity],True,113,101,12,8,16,0
1,hello you received a file 1 item 3mb in total 0fb expires in 25 minutes get your file 1 item po[entity]pdf 3 mb helloyou received a file 1 item 3mb in total expires in 25 minutes get your file 1 item po[entity]pdf 3 mb,True,245,185,47,12,36,0
1,hello [entity] password for [entity] expires today 221[entity]1152 am you can change your password or continue using current password keep same password 2022 monkeyorg,True,197,174,24,14,24,0
1,hello jose urrent password for [entity] expires today 223[entity]0754 am keep using urrent password check below keep my same password monkeyorg,True,157,140,21,12,16,0
1,recovery notification hello [entity] some messages were rejected due to system glitch you can recover delayed messages below restore messages [entity],True,151,131,21,5,19,0
1,[entity] has been given secure access to the sample orders[entity]pdf contained in a fileshare internal folder access folder this message requires that you sign in to access the folder and any files in it,True,210,180,34,8,15,0
1,cdoc contract documents sharepoint a new contract documents has been shared wth you on monkeyorg sharepont storage message please study documents properly for contract meetng presentaton vew monkeyorg documents,True,223,196,29,4,20,0
1,your mailbox is almost full mail quota 98 of total hello [entity] continue using your mailbox address confirm your ownershipto avoid losing your mailbox click here to continuethanks source monkeyorg,True,210,180,30,12,14,0
1,please update your details were having some trouble with your current billing information well try again but in the meantime you may want to update your payment details update my details on netflix,True,205,172,33,6,27,0
1,monkeyorgpassword for [entity] is due to expire on 526[entity]1431 amuse below button to keep or update current credentials keep or update all rights reserved,True,179,158,24,12,19,0
1,please update your details were having some trouble with your current billing information well try again but in the meantime you may want to update your payment details update your details on netflix,True,207,174,33,6,29,0
1,you may be involved in a recent data leak go here to check your score today[entity],True,84,69,16,3,13,0
1,jose to continue using your email address [entity] please confirm ownership below verify 2020 monkey mail team 76[entity]0446 pm report id josegumwpais,True,170,145,25,18,22,0
1,monkeyorg jose password will expire in 0 days use current password to continue for [entity]ep same password powered by monkeyorg sent from it mail for windows,True,175,152,26,10,16,0
1,messsage authorized access message length 53 s 423 kb this voicemail will expire in 1 day,True,96,81,16,7,7,0
1,monkeyorg webmail hello jose your [entity] password is set to expire today tuesday july 19 2022 click and keep same password [entity],True,143,120,22,9,28,0
1,attention [entity] some incoming messages are queued in the server due to error your sessions needs to be reauthenticated in the browser use the button below to fix error fix autentication error,True,240,167,32,6,13,0
1,messsage authorized access message length 53 s 423 kb this voicemail will expire in 1 day,True,98,82,16,7,7,0
1,sharepoint onlinescanned documentxls size 16mb a new file has been shared with your [entity] on 729[entity]3446 pmplease click bellow to view document view online rev[entity] monkeyorg cloud service,True,216,187,28,21,29,0
1,[entity] at 812[entity]3011 am your mailbox returned 4 incoming mails synchronization was unsuccessful due to a server error recover messages this message is for [entity],True,237,211,25,15,37,0
1,dear [entity] you have 11 quarantined incoming messages in your quarantine portal as of 1108[entity]45pm you can review these and choose what happens to them before they are deleted from the server review quarantined messages [entity],True,243,209,37,14,26,0
1,dear josefyi please see attachedthursday august 25[entity]58 am adobe online viewer sign in with your valid email password to view document continue x forgot password,True,175,154,25,10,21,0
1,adobe pdf scanned documentpdf hi [entity] a pending payment due invoice has been shared with you on sharepoint portal please review due invoice and approve for paymnet review invoice [entity],True,199,169,31,11,23,0
1,dear jose please find below in pdf for your kind attention open in pdf thanks best regards manager human resources for head of human resources human resources divisionmonkeyorg,True,186,165,30,6,27,0
1,account storage [entity] password has expired to prevent deactivation of [id] click to update [entity],True,106,93,16,9,21,0
1,dear jose we notice that you requested to cancel your linkedin account click below to continue with your account for free continue using your linkedin account source linkedincom 2022,True,190,166,29,5,14,0
1,hi [entity] password for [entity] expires today monday 7nov keep my same password hi [entity] password for [entity] expires today monday 7nov keep my same password,True,179,149,26,16,40,0
1,dear jose you would be blocked from sending and receiving emails if not confirmed within 24hrs of receiving this automated mail you are required to update through the link below update thanks email account services,True,218,184,35,4,13,0
1,your package is ready for delivery confirm the shipping fee 50 zar by clicking on the button below confirm south african post office all rights reserved,True,164,134,27,3,17,0
1,jose your password for [entity] expires in 2 days starting from today 1118[entity]2644 pm use below button to continue with the same password verify 2022 monkeyorg mail team 1118[entity]2644 pm report id josea2kdksmd,True,247,214,35,30,27,0
1,dlink a new purchasecontractpdf documents has been shared wth you on onedrive storage message please review contract documents for your signing and approval vew document [entity],True,203,173,31,19,17,0
1,monkeyorg notification ello [entity] password for [entity] expires today use same password monkeyorg,True,118,107,14,11,18,0
1,monkeyorg hi josepassword for [entity] will expire todayuse current password to continue for [entity] keep same password,True,141,126,17,6,20,0
1,hello please note that your monthly payment has been failed our billing team cant debit your nominated card due a missing information on your payment details please verify your details again to avoid any delay on your service [entity],True,244,204,39,8,14,0
1,free entry in 2 a wkly comp to win fa cup final tkts 21st may 2005 text fa to[entity] to receive entry questionstd txt ratetcs apply[entity]over18s,,153,128,26,10,22,0
1,freemsg hey there darling its been 3 weeks now and no word back id like some fun you up for it still tb ok [explicit] std chgs to send 150 to rcv,,155,124,32,10,5,1
1,winner as a valued network customer you have been selected to receivea 900 prize reward to claim call[entity] claim code kl341 valid 12 hours only,,154,130,25,8,18,0
1,had your mobile 11 months or more u r entitled to update to the latest colour mobiles with camera for free call the mobile update co free on[entity],,150,123,28,4,20,0
1,six chances to win cash from 100 to 20000 pounds txt csh11 and send to[entity] cost 150pday 6days 16 tsandcs apply reply hl 4 info,,138,114,25,10,23,0
1,urgent you have won a 1 week free membership in our 100000 prize jackpot txt the word claim to no[entity] tc [entity],,125,104,22,10,34,0
1,xxxmobilemovieclub to use your credit click the wap link in the next txt message or click here [entity],,107,90,18,6,16,0
1,england v macedonia dont miss the goalsteam news txt ur national team to[entity] eg england to[entity] trywales scotland 4txt120 poboxox[entity]w45wq 16,,163,142,22,14,51,0
1,thanks for your subscription to ringtone uk your mobile will be charged 5month please confirm by replying yes or no if you reply no you will not be charged,,159,131,29,2,13,0
1,[entity] rodger burns msg we tried to call you re your reply to our sms for a free nokia mobile free camcorder please call now[entity] for delivery tomorrow,,165,134,32,9,19,0
1,sms ac sptv the new jersey devils and the detroit red wings play ice hockey correct or incorrect end reply end sptv,,120,99,22,5,24,0
1,congrats 1 year special cinema pass for 2 is yours call[entity] now c suprman v matrix3 starwars3 etc all 4 free bx420ip45we 150pm dont miss out,,157,131,26,14,18,0
1,as a valued customer i am pleased to advise you that following recent review of your mob no you are awarded with a 1500 bonus prize call[entity],,149,123,27,5,12,0
1,urgent ur awarded a complimentary trip to eurodisinc trav acoentry41 or 1000 to claim txt dis to[entity]6150morefrmmob shracomorsglsuplt10 ls1 3aj,,160,141,20,12,30,0
1,did you hear about the new divorce barbie it comes with all of kens stuff,,80,66,15,7,5,0
1,please call our customer service representative on[entity] between 10am9pm as you have won a guaranteed 1000 cash or 5000 prize,,133,114,20,4,10,0
1,your free ringtone is waiting to be collected simply text the password mix to[entity] to verify get usher and britney fml,,127,107,21,8,17,0
1,gent we are trying to contact you last weekends draw shows that you won a 1000 prize guaranteed call[entity] claim code k52 valid 12hrs only 150ppm,,155,130,26,8,27,0
1,you are a winner u have been specially selected 2 receive 1000 or a 4 holiday flights inc speak to a live operator 2 claim[entity]pmin 18,,147,121,26,9,8,0
1,private your 2004 account statement for[entity] shows 786 unredeemed bonus points to claim call[entity] identifier code[entity] expires,,138,122,17,9,34,0
1,urgent your mobile no was awarded 2000 bonus caller prize on 5903 this is our final try to contact u call from landline[entity] box42wr29c 150ppm,,153,129,25,8,31,0
1,todays voda numbers ending 7548 are selected to receive a 350 award if you have a match please call[entity] quoting claim code 4041 standard rates app,,152,127,26,4,9,0
1,sunshine quiz wkly q win a top sony dvd player if u know which country the algarve is in txt ansr to[entity] 150 sptyrone,,128,105,24,7,20,0
1,want 2 get laid tonight want real [explicit] locations sent direct 2 ur mob join the uks largest [explicit] network bt txting gravel to[entity] nt ec2a 31pmsg150p,,170,144,27,14,20,2
1,youll not rcv any more msgs from the chat svc for free [explicit] services text go to[entity] if u get nothing u must age verify with yr network try again,,159,129,31,8,17,1
1,freemsg why havent you replied to my text im randy [explicit] female and live local luv to hear from u netcollex ltd[entity]p per msg reply stop to end,,158,131,28,11,15,1
1,customer service annoncement you have a new years delivery waiting for you please call[entity] now to arrange delivery,,120,103,18,4,11,0
1,you are a winner u have been specially selected 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim[entity],,140,115,26,5,8,0
1,pls stop bootydelious 32f is inviting you to be her friend reply yes434 or no434 see her [entity],,105,88,18,10,21,0
1,bangbabes ur order is on the way u should receive a service msg 2 download ur content if u do not goto wap bangb tv on ur mobile internetservice menu,,155,126,30,6,20,0
1,urgent we are trying to contact you last weekends draw shows that you have won a 900 prize guaranteed call[entity] claim code s89 valid 12hrs only,,153,128,26,7,28,0
1,please call our customer service representative on freephone[entity] between 9am11pm as you have won a guaranteed 1000 cash or 5000 prize,,143,123,21,4,19,0
1,are you unique enough find out from 30th august [entity],,58,49,10,4,9,0
1,500 new mobiles from 2004 must go txt nokia to no[entity] collect yours todayfrom only 1 [entity],,106,89,18,10,32,0
1,will u meet ur dream partner soon is ur career off 2 a flyng start 2 find out free txt horo followed by ur star sign e g horo aries,,137,108,30,6,15,0
1,text meet someone [explicit] today u can find a date or even flirt its up to u join 4 just 10p reply with name age eg sam 25 18 msg recdthirtyeight pence,,163,130,34,10,17,1
1,u[entity] have a secret admirer who is looking 2 make contact with ufind out who they rreveal who thinks ur so specialcall on[entity],,136,114,23,7,17,0
1,congratulations ur awarded 500 of cd vouchers or 125gift guaranteed free entry 2 100 wkly draw txt music to[entity] tncs [entity],,131,110,22,5,23,0
1,we tried to contact you re your reply to our offer of a video handset 750 anytime networks mins unlimited text camcorder reply or call[entity] now,,150,125,26,6,27,0
1,hey i am really [explicit] want to chat or see me naked text hot to[entity] text charged at 150pm to unsubscribe text stop[entity],,130,108,23,6,14,1
1,ur ringtone service has changed 25 free credits go to club4mobilescom to choose content now stop txt club stop to[entity]pwk club4 po box1146 mk45 2wt,,156,132,25,8,26,0
1,ringtone club get the uk singles chart on your mobile each week and choose any top quality ringtone this message is free of charge,,133,110,24,3,6,0
1,hmv bonus special 500 pounds of genuine hmv vouchers to be won just answer 4 easy questions play now send hmv to[entity] more info[entity],,142,119,24,8,38,0
1,tmobile customer you may now claim your free camera phone upgrade a pay go sim card for your loyalty call on[entity]offer ends 28thfebtcs apply,,153,128,26,10,28,0
1,sms ac blind date 4u rodds1 is 21m from aberdeen united kingdom check him out [entity],,92,77,16,8,18,0
1,themob check out our newest selection of content games tones gossip babes and sport keep your mobile fit and funky text wap to[entity],,140,118,23,8,16,0
1,think ur smart win 200 this week in our weekly quiz text play to[entity] nowtcs winnersclub po box 84 m26 3uz 16 gbp150week,,136,113,24,12,27,0
1,december only had your mobile 11mths you are entitled to update to the latest colour camera mobile for free call the mobile update co free on[entity],,153,128,26,6,19,0
1,call germany for only 1 pence per minute call from a fixed line via access number[entity] no prepayment direct access,,121,102,20,6,11,0
1,valentines day special win over 1000 in our quiz and take your partner on the trip of a lifetime send go to[entity] now 150pmsg rcvd custcare[entity],,158,133,26,11,21,0
1,fancy a [explicit] i dointerested sextextukcom txt xxuk suzy to[entity] txts cost 150 per msg tncs on website x,,119,101,19,12,21,1
1,ur cashbalance is currently 500 pounds to maximize ur cashin now send cash to[entity] only 150pmsg cc[entity] hgsuite3422lands roww1j6hl,,146,127,20,13,28,0
1,updatenow xmas offer latest motorola sonyericsson nokia free bluetooth double mins 1000 txt on orange call mobileupd8 on[entity] or call2optoutf4q,,161,138,24,13,29,0
1,here is your discount code rp[entity] to stop further messages reply stop [entity],,84,72,13,6,16,0
1,thanks for your ringtone order reference t91 you will be charged gbp 4 per week you can unsubscribe at anytime by calling customer services on[entity],,153,129,25,5,16,0
1,double mins and txts 4 6months free bluetooth on orange available on sony nokia motorola phones call mobileupd8 on[entity] or call2optoutn9dx,,145,125,21,6,23,0
1,4mths half price orange line rental latest camera phones 4 free had your phone 11mths call mobilesdirect free on[entity] to update now or2stoptxt,,151,127,25,6,15,0
1,free ringtone text first to[entity] for a poly or text get to[entity] for a true tone help[entity] after 1st free tones are 3x150pw to end txt stop,,154,128,27,9,39,0
1,100 dating service call[entity] box334sk38ch,,45,41,5,3,6,0
1,free entry into our 250 weekly competition just text the word win to[entity] now 18 tc [entity],,99,83,17,6,24,0
1,send a logo 2 ur lover 2 names joined by a heart txt love name1 name2 mobno eg love adam eve[entity] to[entity] yahoo pobox[entity]w45wq txtno 4 no ads 150p,,160,131,30,9,58,0
1,someone has contacted our dating service and entered your phone because they fancy you to find out who it is call from a landline[entity] pobox12n146tf150p,,158,133,26,4,10,0
1,urgent your mobile number has been awarded with a 2000 prize guaranteed call[entity] from land line claim 3030 valid 12hrs only,,133,113,21,6,27,0
1,congrats nokia 3650 video camera phone is your call[entity] calls cost 150ppm ave call 3mins vary from mobiles 16 close[entity] post bcm4284 ldn wc1n3xx,,154,131,24,6,27,0
1,loan for any purpose 500 75000 homeowners tenants welcome have you been previously refused we can still help call free[entity] or text back help,,159,134,26,11,13,0
1,upgrdcentre orange customer you may now claim your free camera phone upgrade for your loyalty call now on[entity] offer ends 26th july tcs apply optout available,,169,144,26,10,30,0
1,okmail dear dave this is your final notice to collect your 4 tenerife holiday or 5000 cash award call[entity] from landline tcs sae box326 cw25wx 150ppm,,157,132,26,7,25,0
1,want 2 get laid tonight want real [explicit] locations sent direct 2 ur mob join the uks largest [explicit] network by txting moan to[entity]nyt ec2a 31pmsg150p,,167,142,26,13,18,2
1,free message activate your 500 free text messages by replying to this message with the word free for terms conditions visit [entity],,135,113,23,4,29,0
1,congrats 1 year special cinema pass for 2 is yours call[entity] now c suprman v matrix3 starwars3 etc all 4 free bx420ip45we 150pm dont miss out,,156,131,26,14,18,0
1,123 congratulations in this weeks competition draw u have won the 1450 prize to claim just call[entity] b[entity] tcsstop sms[entity] over 18 only 150ppm,,163,139,25,13,25,0
1,you are guaranteed the latest nokia phone a 40gb ipod mp3 player or a 500 prize txt word collect to no[entity] ibhltd ldnw15h 150pmtmsgrcvd18,,150,127,24,9,30,0
1,boltblue tones for 150p reply poly or mono eg poly3 1 cha cha slide 2 yeah 3 slow jamz 6 toxic 8 come with me or stop 4 more tones txt more,,146,115,32,7,32,0
1,your credits have been topped up for [entity],,45,38,8,2,7,0
1,urgent your mobile no was awarded a 2000 bonus caller prize on 020903 this is our 2nd attempt to contact you call[entity] box95qu,,139,117,23,10,28,0
1,todays offer claim ur 150 worth of discount vouchers text yes to[entity] now savamob member offers mobile t cs[entity] 300 sub 16 unsub reply x,,158,133,26,14,26,0
1,you will recieve your tone within the next 24hrs for terms and conditions please see channel u teletext pg 750,,111,92,20,1,7,0
1,private your 2003 account statement for[entity] shows 800 unredeemed sim points call[entity] identifier code[entity] expires 181104,,140,124,16,14,35,0
1,from [entity],,13,12,2,2,6,0
1,gent we are trying to contact you last weekends draw shows that you won a 1000 prize guaranteed call[entity] claim code k52 valid 12hrs only 150ppm,,156,130,26,8,27,0
1,you have won 1000 cash or a 2000 prize to claim call[entity],,66,55,12,8,8,0
1,our mobile number has won 5000 to claim calls us back or ring the claims hot line on[entity],,96,79,18,4,6,0
1,we tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call[entity] now or reply for free delivery tomorrow,,145,118,28,2,7,0
1,for ur chance to win a 250 wkly shopping spree txt shop to[entity] tscs [entity],,87,73,15,9,22,0
1,you have been specially selected to receive a 2000 pound award call[entity] before the lines close cost 10ppm 16 tcs apply ag promo,,138,116,23,9,20,0
1,private your 2003 account statement for[entity] shows 800 unredeemed s i m points call[entity] identifier code[entity] expires 241004,,142,125,18,15,35,0
1,you have an important customer service announcement call freephone[entity] now,,80,71,10,4,17,0
1,xclusiveclubsaisai 2morow 285 soiree speciale zouk with nichols from parisfree roses 2 all ladies info[entity][entity],,128,112,16,12,91,0
1,22 days to kick off for euro2004 u will be kept up to date with the latest news and results daily to be removed send get txt stop to[entity],,142,114,29,4,20,0
1,new textbuddy chat 2 [explicit] guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddycom txt one name to[entity],,137,114,24,6,25,1
1,todays vodafone numbers ending with 4882 are selected to a receive a 350 award if your number matches call[entity] to receive your 350 award,,146,123,24,4,9,0
1,dear voucher holder 2 claim this weeks offer at your pc go to [entity],,72,59,14,4,11,0
1,private your 2003 account statement for shows 800 unredeemed s i m points call[entity] identifier code[entity] expires 311004,,134,117,18,13,29,0
1,you have won 1000 cash or a 2000 prize to claim call[entity] tc rstm sw7 3ss 150ppm,,94,78,17,13,18,0
1,[entity] and[entity] are premium phone services call[entity],,60,54,7,6,18,0
1,sms ac sun0819 posts helloyou seem cool,,42,36,7,3,9,0
1,get ur 1st ringtone free now reply to this msg with tone gr8 top 20 tones to your phone every week just 150 per wk 2 opt out send stop[entity],,147,118,30,5,35,0
1,hi im sue i am 20 years old and work as a lapdancer i love [explicit] text me live im i my bedroom now text sue to[entity] by textoperator g2 1da 150ppmsg 18,,167,134,34,13,21,1
1,forwarded from[entity]please call[entity] immediately as there is an urgent message waiting for you,,102,90,13,7,18,0
1,to review and keep the fantastic nokia ngage game deck with club nokia go 2 [entity],,86,71,16,4,16,0
1,4mths half price orange line rental latest camera phones 4 free had your phone 11mths call mobilesdirect free on[entity] to update now or2stoptxt tcs,,156,132,25,8,17,0
1,[entity] between 10am7pm cost 10p,,34,30,5,3,7,0
1,[entity] urgent this is the 2nd attempt to contact uu have won 1250 call[entity] b[entity] tcsbcm4235wc1n3xx callcost 150ppm mobilesvary max7 50,,154,134,21,12,44,0
1,you have won a guaranteed 1000 cash or a 2000 prize to claim yr prize call our customer service representative on[entity] between 10am7pm,,143,121,23,4,11,0
1,email alertfrom jeri stewartsize 2kbsubject lowcost prescripiton drvgsto listen to email call 123,,101,89,13,4,11,0
1,hi customer loyalty offerthe new nokia6650 mobile from only 10 at txtauction txt word start to no[entity] get yours now 4tctxt tc 150pmtmsg,,151,128,24,11,44,0
1,u are subscribed to the best mobile content service in the uk for 3 per 10 days until you send stop to[entity] helpline[entity],,130,108,23,5,23,0
1,do you realize that in about 40 years well have thousands of old ladies running around with tattoos,,102,85,18,3,1,0
1,you have an important customer service announcement from premier,,65,57,9,1,8,0
1,romantic paris 2 nights 2 flights from 79 book now 4 next year call[entity]tscs apply,,92,78,15,7,12,0
1,urgent ur 500 guaranteed award is still unclaimed call[entity] now closingdate040902 claimcode m39m51 150pmmorefrommobile2bremovedmobypobox734ls27yf,,157,144,14,7,23,0
1,ur awarded a city break and could win a 200 summer shopping spree every wk txt store to[entity] skilgme tscs[entity]winawkage16 150perwksub,,149,128,22,9,37,0
1,you have an important customer service announcement from premier call freephone[entity] now,,93,82,12,4,24,0
1,ever thought about living a good life with a perfect partner just txt back name and age to join the mobile community 100psms,,129,107,23,5,12,0
1,5 free top polyphonic tones call[entity] national rate get a toppoly tune sent every week just text subpoly to[entity] 3 per pole unsub[entity],,151,129,23,12,34,0
1,orange customer you may now claim your free camera phone upgrade for your loyalty call now on[entity] offer ends 14thmarch tcs apply optout availa,,154,131,24,10,28,0
1,last chance claim ur 150 worth of discount vouchers today text shop to[entity] now savamob offers mobile t cs savamob pobox84 m263uz 300 sub 16,,156,132,25,11,29,0
1,free for 1st week no1 nokia tone 4 ur mobile every week just txt nokia to 8077 get txting and tell ur mates [entity],,118,95,24,4,18,0
1,you have won a guaranteed 200 award or even 1000 cashto claim ur award call free on[entity] 2 stop getstop on[entity] php rg21 4jx,,137,114,24,7,22,0
1,congratulations ur awarded either 500 of cd gift vouchers free entry 2 our 100 weekly draw txt music to[entity] tncs [entity],,131,110,22,5,23,0
1,u were outbid by simonwatson5120 on the shinco dvd plyr 2 bid again visit sms acsmsrewards 2 end bid notifications reply end out,,133,111,23,5,12,0
1,smsservices for yourinclusive text credits pls goto [entity],,62,55,8,4,17,0
1,25p 4 alfie moons children in need song on ur mob tell ur m8s txt tone charity to 8007 for nokias or poly charity for polys zed[entity] profit 2 charity,,157,128,30,7,13,0
1,u have a secret admirer reveal who thinks u r so special call[entity] to opt out reply reveal stop 150 per msg recd cust care[entity],,139,115,25,10,36,0
1,dear voucher holder to claim this weeks offer at you pc please go to [entity],,79,65,15,4,12,0
1,do you want 750 anytime any network mins 150 text and a new video phone for only five pounds per week call[entity] or reply for delivery tomorrow,,145,119,27,2,15,0
1,we tried to contact you re our offer of new video phone 750 anytime any network mins half price rental camcorder call[entity] or reply for delivery wed,,151,125,27,2,21,0
1,last chance 2 claim ur 150 worth of discount voucherstext yes to[entity] nowsavamobmember offers mobile t cs[entity] 300 sub 16 remove txt x or stop,,160,135,26,11,28,0
1,urgent call[entity] from your landline your complimentary 4 ibiza holiday or 10000 cash await collection sae tcs po box 434 sk3 8wp 150 ppm 18,,149,124,25,8,24,0
1,talk [explicit] make new friends or fall in love in the worlds most discreet text dating service just text vip to[entity] and see who you could meet,,152,126,27,8,12,1
1,congratulations ur awarded either a yrs supply of cds from virgin records or a mystery gift guaranteed call[entity] tscs [entity],,130,111,20,5,32,0
1,private your 2003 account statement for[entity] xxxxxx shows 800 unredeemed s i m points call[entity] identifier code[entity] expires 071104,,149,131,19,15,41,0
1,hello we need some posh birds and chaps to user trial prods for champneys can i put you down i need your address and dob asap ta r,,134,107,28,4,5,0
1,what do u want for xmas how about 100 free text messages a new video phone with half price line rental call free now on[entity] to find out more,,149,120,30,6,11,0
1,shop till u drop is it you either 10k 5k 500 cash or 100 travel voucher call now[entity] ntt po box cr[entity]bt fixedline cost 150ppm mobile vary,,157,131,27,11,37,0
1,sunshine quiz wkly q win a top sony dvd player if u know which country liverpool played in mid week txt ansr to[entity] 150 sptyrone,,139,115,25,7,20,0
1,u have a secret admirer who is looking 2 make contact with ufind out who they rreveal who thinks ur so specialcall on[entity],,128,106,23,5,11,0
1,u have a secret admirer who is looking 2 make contact with ufind out who they rreveal who thinks ur so specialcall on[entity]stopsms08,,139,117,23,7,13,0
1,reminder you have not downloaded the content you have already paid for goto [entity],,86,73,14,4,9,0
1,all the lastest from stereophonics marley dizzee racal libertines and the strokes win nookii games with flirt click themob wap bookmark or text wap to[entity],,164,140,25,8,26,0
1,january male sale hot gay chat now cheaper call[entity] national rate from 15pmin cheap to 78pmin peak to stop texts call[entity]pmin,,143,123,21,14,19,0
1,money you r a lucky winner 2 claim your prize text money[entity] over 1million to give away ppt150x3normal text rate box403 w1t1jy,,140,117,24,8,6,0
1,dear matthew please call[entity] from a landline your complimentary 4lux tenerife holiday or 1000 cash await collection ppm150 sae tcs box334 sk38xh,,155,134,22,7,24,0
1,urgent call[entity] from landline your complimentary 4 tenerife holiday or 10000 cash await collection sae tcs box 528 hp20 1yf 150ppm 18,,145,124,22,8,23,0
1,how about getting in touch with folks waiting for company just txt back your name and age to opt in enjoy the community 150psms,,132,109,24,5,13,0
1,ur cashbalance is currently 500 pounds to maximize ur cashin now send go to[entity] only 150pmsg cc[entity] po box 11414 tcrw1,,135,114,22,12,26,0
1,filthy stories and girls waiting for your,,41,35,7,0,6,0
